device_id,gender,age,group
523191954571578919,F,26,F24-26
-8195626427034627059,F,19,F23-
5390553696318266726,F,20,F23-
-189911816490603922,M,37,M32-38
-4666490515295631491,M,20,M22-
3738280493453802895,F,19,F23-
-4206217176513479672,M,32,M32-38
-5757522834723669768,F,19,F23-
2018782020675337554,M,46,M39+
8781936145504561754,M,16,M22-
-2291990030497861988,F,41,F33-42
8652121790648947791,M,31,M29-31
4993075224032988124,M,31,M29-31
-8671498412077945061,F,32,F29-32
2512085773417798409,F,31,F29-32
7581637441217293920,M,23,M23-26
4623215771370806381,F,47,F43+
3219576175976872106,F,21,F23-
-8372446111800699583,M,33,M32-38
-3319770070444805797,F,27,F27-28
2639434343743982560,F,28,F27-28
-1448391336013033612,M,25,M23-26
-6082740633202528696,M,25,M23-26
-185349359308571889,M,25,M23-26
4932346287198289144,F,42,F33-42
6287393259632538969,M,22,M22-
-1667269048725399702,M,23,M23-26
-3108446464345478137,M,35,M32-38
2219210336091956942,M,26,M23-26
-4172404290623287151,F,20,F23-
-1172397025773834647,M,30,M29-31
-3103431366449386380,F,22,F23-
4584377458375031656,F,29,F29-32
8828483059574568783,M,35,M32-38
-4650552199982177817,F,25,F24-26
-5885475465171344643,M,27,M27-28
-6415550027422596300,M,43,M39+
3477095314620720193,F,26,F24-26
4726450365990959404,F,55,F43+
7418374575140640489,M,31,M29-31
-4756353240423548591,F,22,F23-
2977262092012644999,M,37,M32-38
-4875981488573684495,M,49,M39+
-7147245957624039952,M,22,M22-
4721834275902652939,F,27,F27-28
5292999844999101954,M,29,M29-31
-5825846676021637439,M,66,M39+
7954939598345207118,F,35,F33-42
-8361883447089316155,M,18,M22-
-312066771657822526,F,20,F23-
-6257397078801679077,F,20,F23-
-5831953756774438849,F,20,F23-
6414313316267266281,M,26,M23-26
7086664324423337935,M,29,M29-31
-5381279750997879506,M,26,M23-26
-222858900573114026,M,34,M32-38
-8741167939166488746,M,27,M27-28
-946691485174033319,F,23,F23-
-5767901779294524905,M,25,M23-26
6867928146314169050,M,27,M27-28
5783967388688763107,M,31,M29-31
3673054995374470828,M,23,M23-26
8391677657450352465,M,27,M27-28
-8400468971939372990,M,23,M23-26
7496405693570409289,M,25,M23-26
-138690072931244786,F,28,F27-28
8016031304711785139,M,16,M22-
5170275027104610047,M,16,M22-
-8971098031384362347,M,21,M22-
1591381814904359738,M,39,M39+
-135024464242431218,F,29,F29-32
-4915372694393766659,F,16,F23-
-5667713403720177328,M,46,M39+
-1408945439751446121,M,46,M39+
-1000643208750517791,M,29,M29-31
6583911077919739433,M,23,M23-26
3719136972472956374,M,21,M22-
109130802936466132,M,20,M22-
7673893162582229729,F,22,F23-
-793222676164902176,F,31,F29-32
3105411068645079114,M,41,M39+
7373226057294952596,F,21,F23-
-2562481630997482708,M,45,M39+
-8854297444642181152,M,29,M29-31
1180005823662710559,F,37,F33-42
-5453403744661175702,F,39,F33-42
6127768275911829463,F,19,F23-
-5078650585454477229,M,53,M39+
-7271447259540557263,M,31,M29-31
3551534570826367736,M,36,M32-38
6798112424770222460,M,23,M23-26
272954620721354512,M,33,M32-38
-3322085153776749899,M,32,M32-38
-5318942038990313697,M,25,M23-26
-7802471654890480274,M,56,M39+
2207579585562459590,F,31,F29-32
1096502711303974415,M,34,M32-38
495632191041242285,F,26,F24-26
-8669553091125516893,M,26,M23-26
-2849957116934263604,M,23,M23-26
4531426062764610177,M,28,M27-28
8340391409292202439,M,28,M27-28
-1680209810385262262,M,28,M27-28
4055986412965187608,F,30,F29-32
8817976821271220840,M,25,M23-26
8853014698347829942,M,38,M32-38
-2990956278506361001,M,26,M23-26
4867190867287196652,F,43,F43+
-8308929778488185528,M,21,M22-
-2695972326921747536,M,20,M22-
7889637139865727523,M,20,M22-
9012300918732846934,M,20,M22-
7116196136672697409,F,43,F43+
-5027543243503344040,F,43,F43+
-711959294894942506,F,37,F33-42
2255478952695680153,M,41,M39+
-5744062546883538742,M,23,M23-26
-412747050485389715,M,32,M32-38
1878584536210385701,F,25,F24-26
-7056909517993960039,F,19,F23-
-5067513550155100587,M,63,M39+
3893513200044312839,M,31,M29-31
689615740270473808,F,26,F24-26
-515023445772223008,F,41,F33-42
-2629609661473089423,M,31,M29-31
-740358065984200193,F,27,F27-28
-1921901928159639192,M,40,M39+
846733083987664958,F,17,F23-
3015530051175073068,M,26,M23-26
8333550612798407981,M,25,M23-26
-6412777507005722185,M,33,M32-38
657439591181916965,M,19,M22-
-8078860279024207643,M,43,M39+
-3866089989503030192,F,25,F24-26
225543568977312064,F,28,F27-28
254513686132743463,M,32,M32-38
6921978080045822149,M,32,M32-38
4501403021816639698,M,32,M32-38
-1319408402387153833,F,22,F23-
-2458763060759294122,M,46,M39+
-3931574837601507961,M,27,M27-28
1120291072041649876,F,36,F33-42
-2860532055993373587,M,13,M22-
-7782022488353861439,M,39,M39+
4485932643328156287,M,39,M39+
-5400918782112772273,M,30,M29-31
1222337694742020325,M,25,M23-26
-4854571911484617105,F,22,F23-
5846750452100357749,F,41,F33-42
1358432925695622897,M,26,M23-26
4159987364910851827,M,32,M32-38
-8664268827834638808,M,25,M23-26
8661655709004478591,F,58,F43+
7713109121506087846,F,32,F29-32
-9179399827881968758,F,27,F27-28
2063922230604577610,M,45,M39+
-5587450368740581040,M,28,M27-28
-5697858416215786003,F,25,F24-26
-2174749527902757945,F,47,F43+
5683753176054937421,F,25,F24-26
-674368933416460258,M,46,M39+
-4550853453480417369,M,18,M22-
7539870798643586336,F,19,F23-
9122760819907427059,F,23,F23-
9014746860331953433,F,22,F23-
-7271145632705911571,F,22,F23-
7543477650971962921,M,41,M39+
-6410932194392023002,M,16,M22-
3323522294222089169,F,25,F24-26
-6545116070539837272,F,25,F24-26
2588851133914216635,M,36,M32-38
-2176998574960358429,M,36,M32-38
5693804980351544950,F,22,F23-
7483106289233288418,F,47,F43+
3725129168329596129,F,50,F43+
8304834681799419905,F,39,F33-42
5302300527681479284,M,53,M39+
6001207998651753389,M,23,M23-26
5563623584956682004,F,28,F27-28
-8442301709507141631,F,29,F29-32
5033901607721080354,M,31,M29-31
-7138345029090399316,M,26,M23-26
4842364584809817368,F,29,F29-32
-6893150886108099323,F,33,F33-42
-7066713220695284280,M,55,M39+
-86289112401769393,M,31,M29-31
-5823700108474618621,M,22,M22-
-90119193454997089,F,32,F29-32
1827050914366013874,F,20,F23-
-5610344868636787282,F,23,F23-
1381134890426024425,F,17,F23-
644733621744607938,M,22,M22-
-5605989705906496956,F,30,F29-32
1130872665069072063,M,32,M32-38
4216246997047870692,M,24,M23-26
-76008707965649545,M,47,M39+
317759394950000836,F,23,F23-
-4116257815444702266,M,13,M22-
5112947246011683711,M,21,M22-
-8822687532913078448,F,22,F23-
8077969668614661261,F,27,F27-28
-7054269911406828747,M,38,M32-38
2340780145824999852,F,46,F43+
-2897748097413362725,F,31,F29-32
-5918892328615718323,M,31,M29-31
-6787482622606807196,F,28,F27-28
4849934589470500472,M,29,M29-31
1550369595527200320,F,17,F23-
668959941408299227,F,23,F23-
-4138244261804017218,M,23,M23-26
6181981339605485420,M,22,M22-
-3573067216416283472,F,25,F24-26
-3879004020177534331,F,24,F24-26
-1058660617242616525,M,23,M23-26
-1260519883792540347,M,29,M29-31
-3912530901379752169,F,30,F29-32
-5928828614080320709,M,44,M39+
4922597936685046500,M,28,M27-28
-5816542174733956499,F,33,F33-42
-4425410720599578486,F,22,F23-
2905442468613664277,F,29,F29-32
-362463607530164600,M,40,M39+
-8066472367836206559,M,29,M29-31
-1425843856570810539,M,51,M39+
-5023266046849555196,M,51,M39+
-8219987388171905567,F,45,F43+
8950293294472147636,M,20,M22-
3856779714974501587,M,27,M27-28
-6719270366413584176,F,22,F23-
5707209023957107001,M,26,M23-26
8715922902147045532,M,22,M22-
-860289622958778938,M,39,M39+
-9162243402368559023,F,23,F23-
-8332557417433970034,F,48,F43+
8394687186406039426,M,28,M27-28
4836508174340378679,F,25,F24-26
-7224508616592507479,F,22,F23-
2410332292553345883,M,30,M29-31
3181636223256099426,M,19,M22-
4821197352354757737,M,30,M29-31
-7767120658062557667,M,35,M32-38
1528183079643037110,M,35,M32-38
1290215095940676620,M,28,M27-28
-2496910205933090409,M,44,M39+
-4521674143941410384,M,75,M39+
-7079258197282948206,F,39,F33-42
-991546013125802238,M,32,M32-38
8677776710259175740,M,30,M29-31
6386100122666188015,F,38,F33-42
-4804842125627654836,M,28,M27-28
-3666487739702628622,M,19,M22-
-1839179287527918074,M,35,M32-38
160241898101961717,M,24,M23-26
-525255364872962240,F,20,F23-
1597566409601635229,M,39,M39+
4055270912248959814,M,21,M22-
-6883349949241432821,F,38,F33-42
-4496876241092782638,F,21,F23-
-8293276461948185162,F,18,F23-
6551581626807444569,F,40,F33-42
5805065075888851647,M,30,M29-31
4642403009097138987,F,28,F27-28
3559884349347339419,F,23,F23-
-8239931135553318822,F,27,F27-28
-1691969881623715115,F,58,F43+
-8566600598758217597,M,28,M27-28
9125564832896267200,M,31,M29-31
6571258494747248925,M,20,M22-
5671292282236180087,M,25,M23-26
2404866611502096316,M,35,M32-38
7007583718560279637,M,38,M32-38
7954305988307911280,F,38,F33-42
-4098469293642573550,F,26,F24-26
2289608156050948697,F,24,F24-26
-7269812292425503955,M,23,M23-26
-4650276058116481666,M,37,M32-38
698929021251691685,F,29,F29-32
478906708328383340,F,28,F27-28
-665674477376810987,M,28,M27-28
3906751075066863357,F,22,F23-
1215723840002122742,M,23,M23-26
7263213646701701573,M,37,M32-38
-8773591723204677425,M,37,M32-38
-2152638524194104139,M,29,M29-31
-4751116070784066604,F,37,F33-42
-7422779710635306433,M,27,M27-28
-1477089906567688282,M,35,M32-38
-7520672032917472115,M,20,M22-
6388835113072392953,M,46,M39+
-2511866801711001158,M,46,M39+
-6227305678686900382,M,47,M39+
3354004707563481690,M,47,M39+
6451463808616929135,M,47,M39+
1969822906095919197,M,47,M39+
6821597660718586221,M,47,M39+
6171050506697967899,M,27,M27-28
2907769114187274513,M,31,M29-31
-4346116053178923995,F,29,F29-32
-4854303620650372270,F,37,F33-42
-4910298729212467034,M,46,M39+
3374469792831351139,M,41,M39+
2657854943408331392,F,26,F24-26
1917147870875820863,F,40,F33-42
6202031916684469985,M,18,M22-
-7280445807238827732,M,18,M22-
6353891955488203170,M,30,M29-31
-4566950095914860355,M,39,M39+
-8258568461283136146,M,43,M39+
-1740024803104410727,F,19,F23-
-7347698985510470815,M,51,M39+
2137076037204830864,F,20,F23-
5731369272434022440,M,26,M23-26
-1422702808124900670,F,39,F33-42
-2180393703169748150,M,26,M23-26
6323473333493345543,F,23,F23-
-1632674399567059158,F,32,F29-32
-6590849299318077490,M,46,M39+
-3140389533800686280,M,25,M23-26
-4831834906555755337,M,27,M27-28
4863876830299941277,M,38,M32-38
-931978254629029744,F,31,F29-32
7228027911823481667,F,31,F29-32
-3480193252849979815,F,31,F29-32
414269461636346598,F,31,F29-32
-8369037431582824563,F,23,F23-
-3072147121508720834,M,29,M29-31
-3171133087811310952,F,34,F33-42
116418129605499955,M,28,M27-28
-1279994937535082948,F,46,F43+
2585303588551565368,M,29,M29-31
-7109698933335033684,M,33,M32-38
6484148489804723928,F,24,F24-26
3342350229471930536,F,29,F29-32
3336938310896451645,F,29,F29-32
-6674579435513217586,M,31,M29-31
726730123102051634,M,20,M22-
3826567884161198683,M,45,M39+
5067252902665591948,M,33,M32-38
6630663254975895999,F,45,F43+
5887555004029070048,F,34,F33-42
4712604653222591978,F,34,F33-42
662759331025180665,F,38,F33-42
8255202087854630009,F,18,F23-
-4721860299786245077,M,19,M22-
-4009646302939623624,M,30,M29-31
-1512369250389991492,F,24,F24-26
3387287997579197353,M,20,M22-
7949529571825612773,M,20,M22-
6761517803086904722,M,20,M22-
-6040993416793231005,M,31,M29-31
7140208090091496841,M,31,M29-31
-4854093088792282480,M,31,M29-31
6977445173814243966,M,22,M22-
-3757414098161424981,M,43,M39+
1717733204383797091,M,43,M39+
4056649728725912514,M,30,M29-31
-2901247893640925873,M,30,M29-31
-2737773586044649130,M,29,M29-31
-7043914441381989636,M,29,M29-31
-3369103792285220716,M,25,M23-26
4340621461390523625,M,25,M23-26
6627812299646024760,M,41,M39+
4143293475465217490,M,21,M22-
6564620418779131112,M,16,M22-
2395328440270835567,M,38,M32-38
6194905708758411742,M,38,M32-38
-4169127972837244099,M,27,M27-28
-8399636225963180291,M,23,M23-26
-8198123817736223583,M,25,M23-26
2096765055583320889,F,37,F33-42
2163080683761275474,M,24,M23-26
-3094208160338017512,M,22,M22-
-6992029183256217501,M,16,M22-
-4585101500637907207,M,20,M22-
2752189402252351273,M,33,M32-38
-8158622511000329850,F,25,F24-26
-7758228565061077464,F,19,F23-
-2212737326597916940,M,25,M23-26
5612753730317030412,F,37,F33-42
2494167287784204741,M,37,M32-38
9008085349946030041,M,28,M27-28
-6220964505745678551,M,26,M23-26
-2372376493670086635,M,25,M23-26
4651548078116231445,M,34,M32-38
4752559072393328303,M,27,M27-28
3984299900569301515,M,27,M27-28
2462662550626752749,M,27,M27-28
-5113727881668773833,M,19,M22-
3966646439951486912,M,45,M39+
-7523643740337628328,M,43,M39+
-17894121142568216,F,39,F33-42
-1812157395407697897,M,36,M32-38
3447656406565002941,M,36,M32-38
-8040330982243058115,M,22,M22-
8465823579055941177,M,47,M39+
638751819241215599,M,23,M23-26
7469076379143856274,M,33,M32-38
1332531553769698261,M,30,M29-31
-4670878329722838874,M,26,M23-26
-4955350064797406969,M,26,M23-26
-7866070280642449510,F,13,F23-
4297136329465328517,M,42,M39+
-8471463821663086571,M,39,M39+
9205896420063034195,M,26,M23-26
-2899966829924653334,M,22,M22-
-3820708507249841100,F,27,F27-28
3161980983542665064,M,25,M23-26
-8947020273194170017,M,61,M39+
2801672870281783292,M,22,M22-
-5395745796081201407,F,39,F33-42
107072573518984558,F,20,F23-
-6571205195269988859,F,24,F24-26
-1222043658804262563,F,34,F33-42
430573627537245310,M,41,M39+
4395706952919993488,M,19,M22-
-7546546949392481988,M,19,M22-
-4100678410207151647,M,34,M32-38
274015907117535199,M,37,M32-38
-6900970291281230994,F,33,F33-42
-2149928894271782550,M,33,M32-38
-7797163317819728311,F,22,F23-
4311448852132308457,M,37,M32-38
-1102543305879124335,M,23,M23-26
-6034668068708284865,M,27,M27-28
-133462296624993945,M,31,M29-31
8023299894523125878,F,20,F23-
2730277065709111650,F,20,F23-
-7772861754827372445,F,19,F23-
-8427435435968802719,M,35,M32-38
-6595066565312643325,M,38,M32-38
-8683600556219660355,F,29,F29-32
5637769710616183416,M,26,M23-26
7322716377649105081,M,16,M22-
3096923584230574684,F,39,F33-42
3203692217930808370,M,25,M23-26
3675991883702774599,M,25,M23-26
-3920184158256407071,F,25,F24-26
-446431734686396278,F,33,F33-42
8522659398462915091,F,33,F33-42
-5781630534848392753,F,25,F24-26
8733325504710440462,M,26,M23-26
-6505911254323825652,F,27,F27-28
7742653896785798040,M,24,M23-26
6840143993885853662,M,28,M27-28
-1012335228932156852,M,35,M32-38
1097387926730003108,F,30,F29-32
25382878494747289,F,30,F29-32
7970387831864860624,M,23,M23-26
2381428049564289801,M,27,M27-28
3114461240040924927,F,14,F23-
-454214863317709785,F,21,F23-
2998660648219590662,F,21,F23-
5354230839587681895,F,21,F23-
2151905099703107037,F,28,F27-28
3984384650218279561,M,41,M39+
7636775921131348852,M,24,M23-26
2584340754131580418,F,55,F43+
-5629147222653920768,M,34,M32-38
6589039494945068052,M,36,M32-38
7920644425816398274,F,33,F33-42
-8970449962055021389,M,37,M32-38
-6834673324714095609,M,21,M22-
-87689943479246074,F,34,F33-42
-1312937957873494482,M,34,M32-38
-9023589610046533587,M,25,M23-26
3036199120978705076,M,42,M39+
-6921093608245923226,M,26,M23-26
3234694369344060906,M,26,M23-26
2040078530559948467,M,32,M32-38
-2526211524226226503,F,24,F24-26
-848389547855997521,F,24,F24-26
-8052707330648668263,F,20,F23-
4065408380331460127,M,20,M22-
-4847626914440652123,F,24,F24-26
-7347388415505692115,F,27,F27-28
-5368502937720081515,F,27,F27-28
1405765465184547788,M,35,M32-38
-3848068139010207953,F,26,F24-26
3233489793298761360,M,32,M32-38
-8803700837751114606,M,21,M22-
489914404200806942,M,24,M23-26
3084418677851400207,M,24,M23-26
6229134468515535808,M,24,M23-26
-4188987850729985491,F,36,F33-42
7296469786321183947,M,31,M29-31
2801118323884971864,M,30,M29-31
4365126278404139797,F,37,F33-42
4819176203774738529,F,23,F23-
-6248181482943699982,M,35,M32-38
7658651413890707977,M,23,M23-26
8491081040831135769,F,22,F23-
-5741579398885958208,F,27,F27-28
-1451120653347437820,M,45,M39+
8564293536267622935,M,31,M29-31
-3440786444775204221,F,27,F27-28
-9079342812768398424,F,25,F24-26
7333777435480592108,M,27,M27-28
-63384431588591071,M,42,M39+
-4287548937934554506,F,18,F23-
-2516522554853213482,M,39,M39+
2471808621852067611,M,39,M39+
-3537624079132860740,F,31,F29-32
885416945950515496,M,25,M23-26
-5503706662922587033,F,26,F24-26
-1484510628044197458,M,27,M27-28
-2979743569756555342,M,20,M22-
-2791776662825073146,M,20,M22-
-4614770054649970764,F,26,F24-26
6284848407978140122,M,59,M39+
-4598979289766011967,M,59,M39+
-736837194860935374,M,59,M39+
4044961887272707219,M,25,M23-26
-3573972454824588896,F,22,F23-
1908743586112679893,F,22,F23-
7760728118133549869,M,46,M39+
-312755689341281598,F,22,F23-
2938851186304432909,F,33,F33-42
-8261264494158765788,F,28,F27-28
1673867940169130719,F,28,F27-28
5132214250649724088,M,37,M32-38
-4183690918566677689,M,34,M32-38
-7151623183392894602,M,27,M27-28
-6764312193465758259,F,42,F33-42
6469594653676780661,F,33,F33-42
-4204936796717037977,M,22,M22-
-7245702724073492833,M,22,M22-
392529546006332177,F,45,F43+
-7466536550927835400,M,27,M27-28
7111784141031311388,F,19,F23-
4380414749789980088,F,19,F23-
5897462847672375782,M,22,M22-
-8712082170268097424,F,25,F24-26
6502024506236839651,F,68,F43+
171429893839197726,F,46,F43+
-451615415028527444,F,30,F29-32
8302363533915013041,M,34,M32-38
5254063978538223074,F,30,F29-32
5448997971670116791,M,22,M22-
7405815781696765828,M,30,M29-31
-6995573311402978776,F,34,F33-42
1785407019445186057,M,24,M23-26
-5533003778287279536,M,20,M22-
6470965701455592000,M,37,M32-38
4749543014466651515,M,40,M39+
-1255535332720927195,F,32,F29-32
6113231366549213695,M,30,M29-31
8977297337146333983,M,52,M39+
-1771983576621990035,F,20,F23-
6554133220249917949,F,20,F23-
-3876837667972018513,M,20,M22-
1187678681727534527,F,24,F24-26
8923681170031520014,F,23,F23-
3217346292151516316,M,24,M23-26
8472336260010137931,F,36,F33-42
-4586603689488223391,M,46,M39+
815993723450599014,F,35,F33-42
-8605935504577608982,M,26,M23-26
-1046886646959301614,M,22,M22-
-6363012933236904601,M,30,M29-31
7916733094304278430,F,35,F33-42
613595049121235469,M,30,M29-31
5153008013068796145,M,22,M22-
2988631325980186278,M,35,M32-38
-7245035410409998271,F,27,F27-28
2825873362723015155,F,33,F33-42
-6627501375370019637,M,24,M23-26
-6373188682585220197,M,22,M22-
-2496820969557192404,M,62,M39+
-4483235488687461351,F,47,F43+
-316988245535079909,F,30,F29-32
5851035620211575881,M,26,M23-26
-7482153100533198868,M,26,M23-26
1041472834559174911,F,26,F24-26
-8501474912792774504,M,30,M29-31
-7796406756056172952,F,28,F27-28
-3330372410591120155,F,26,F24-26
-541309963911713099,M,20,M22-
3828257350678675771,F,25,F24-26
2544269007365359396,F,26,F24-26
-8774977125190296432,M,24,M23-26
-2816817037498906128,M,44,M39+
590886815767546673,M,41,M39+
-1774364019987990763,M,30,M29-31
1291291748426667701,F,34,F33-42
-5152678409604937784,M,26,M23-26
-7540622111820280725,F,28,F27-28
-9176094791256868912,F,28,F27-28
-1378326588414066612,M,22,M22-
-3459730723464825204,M,22,M22-
-3361581997789118987,M,22,M22-
-9109251959175988661,M,22,M22-
-3724146953764402069,M,38,M32-38
-958430431028529199,F,26,F24-26
1231898182461458509,M,29,M29-31
1543393893853390751,F,30,F29-32
-4434411821816570372,M,46,M39+
4465091909517073625,M,19,M22-
4323289436917542376,F,31,F29-32
3833174340695081882,F,42,F33-42
-6745654932338297540,M,53,M39+
5840961701992905811,F,25,F24-26
-5170897200302954612,F,52,F43+
5696266072031940140,F,32,F29-32
-4460266530509683076,M,19,M22-
7007001450412467139,M,30,M29-31
46544579337530584,M,30,M29-31
-9103316913690574555,M,31,M29-31
-5917861183945549238,M,31,M29-31
5801633604137367109,M,34,M32-38
-6944396624636600354,M,26,M23-26
-6655106760945061212,M,49,M39+
-2700196836228110362,F,24,F24-26
-6850989222474767117,M,20,M22-
-157908625487886431,F,32,F29-32
-3045201823885682836,F,31,F29-32
-8645203190273159269,F,19,F23-
-7562594624943353508,M,46,M39+
1004331999263491763,M,27,M27-28
6027617994657905299,M,31,M29-31
529249377149202971,M,32,M32-38
-631790620032472982,M,32,M32-38
-4209977284134521185,M,33,M32-38
4783662889169057910,M,32,M32-38
-902459676191491086,M,31,M29-31
-7069435959970049241,M,26,M23-26
-2915186449018013100,M,27,M27-28
2704565843169787232,M,43,M39+
-4522266014252831879,M,27,M27-28
2126262567684764811,M,37,M32-38
2100399313274077008,F,24,F24-26
4141638629909488119,M,30,M29-31
1666634310795818158,M,30,M29-31
-7083263965528902319,F,36,F33-42
-1046366347946827585,M,23,M23-26
3346510526011240156,F,20,F23-
6183986127630960080,F,20,F23-
-6169564876426598291,M,29,M29-31
-2657446387283763663,M,28,M27-28
-8483230699911906046,M,28,M27-28
-3978088252930098051,M,28,M27-28
2014346356861680593,M,28,M27-28
-3031492011754542469,M,28,M27-28
1221329759748234555,M,28,M27-28
425948749563311423,M,28,M27-28
1816864987604854931,F,28,F27-28
-7556320601981763399,M,38,M32-38
5141174961466541353,M,38,M32-38
-3427745649332362486,F,17,F23-
5647172109663682608,F,30,F29-32
-4626774962060792169,M,28,M27-28
4026906666234012789,M,31,M29-31
2135986898260804669,M,41,M39+
-6940140659720061844,M,41,M39+
-8747284264172520674,F,29,F29-32
4006733799170010701,M,39,M39+
-134418147943948221,M,43,M39+
4412155854785625003,M,26,M23-26
-5491619532114321007,M,35,M32-38
-4774848408153832689,F,43,F43+
2230696140537710010,M,43,M39+
878773305707915793,M,29,M29-31
-355616991318230422,F,26,F24-26
-1742861630412736058,M,37,M32-38
-5696936208499769704,M,25,M23-26
-7233603936202892603,M,33,M32-38
-5185666715387455384,M,23,M23-26
4369187039447783841,F,33,F33-42
-6832820676694056455,M,20,M22-
-7655526611438814658,M,31,M29-31
-7299849649939052053,F,23,F23-
40228966137823311,M,26,M23-26
2367131076806771613,M,28,M27-28
-2294909191893946678,M,36,M32-38
-3189209564521242006,M,36,M32-38
7694487165434315873,M,23,M23-26
1032496471602739732,F,20,F23-
-3545051227488376763,M,35,M32-38
-801588772938035803,M,49,M39+
-6264970622642920632,M,17,M22-
6840648921516054918,F,19,F23-
-1606104198791715251,M,29,M29-31
-5422398977915732239,F,35,F33-42
-3506651536419156502,M,40,M39+
3989812731803036351,M,30,M29-31
8157880620138215168,M,33,M32-38
2419238631314696564,M,34,M32-38
3866533114709301489,M,48,M39+
67262388899965248,M,26,M23-26
1181123770355366568,F,25,F24-26
-3759910472005627068,F,25,F24-26
2743742210442139188,M,28,M27-28
-5519070006740880441,M,34,M32-38
4688809268724286561,F,37,F33-42
6334463902067148106,F,48,F43+
-104949823321763638,M,46,M39+
1585312092614498899,F,48,F43+
7163627422543504739,F,54,F43+
5622539788091111360,F,28,F27-28
2743336826335701281,M,27,M27-28
-7325424642476097602,M,27,M27-28
-995788811619934548,M,27,M27-28
-5384328768172960341,F,37,F33-42
3821054319347830058,M,26,M23-26
-9063253192136940399,M,28,M27-28
-3472338376592339884,M,39,M39+
8109205969894662857,M,40,M39+
3841421234545569021,F,29,F29-32
-1476950493797980020,F,29,F29-32
-5099651556047550527,F,29,F29-32
-5963692421027555013,F,29,F29-32
-2038548728159841783,M,30,M29-31
-3461311879166884995,F,35,F33-42
413989305809888903,M,37,M32-38
1522361432209523736,M,38,M32-38
4964203530685149029,M,47,M39+
345413680930078568,F,25,F24-26
-8996899074466592163,F,30,F29-32
-8195627007944529572,M,25,M23-26
-7189077493165783424,F,26,F24-26
-8193803416524641699,F,27,F27-28
-8325258027479069444,M,35,M32-38
-4850790467423726163,F,23,F23-
-5887773018239023850,M,21,M22-
-6182205128464109376,M,35,M32-38
-5555980532876364711,F,23,F23-
-6872394069502623118,M,18,M22-
-6564313410201276271,F,25,F24-26
-8275146541906902276,F,23,F23-
-8383281829850269780,M,31,M29-31
9142029971111367241,F,30,F29-32
1139375924957925971,M,28,M27-28
-3040032857101564155,M,26,M23-26
-4359752549882079576,M,26,M23-26
955224755457261149,F,20,F23-
-3434222027558930011,F,45,F43+
-2968245526185589497,M,19,M22-
5371642484199474223,F,29,F29-32
-3448550505996958665,M,22,M22-
-4600050510318891110,M,51,M39+
7045444594026837894,F,21,F23-
6990313246117489509,M,29,M29-31
-2635148831792019489,M,45,M39+
-2171067714073148314,F,22,F23-
-8536945515807918204,F,33,F33-42
4587366271068558065,F,38,F33-42
7572970873880320529,M,25,M23-26
8516412063171997481,M,30,M29-31
5737184999064109389,F,24,F24-26
-1059933011524840053,M,24,M23-26
-2193477234605968159,M,48,M39+
3502110609721942644,F,21,F23-
1782732591976233896,M,29,M29-31
6477030448382685537,M,32,M32-38
3212581693888308911,F,23,F23-
5271370545944317167,M,33,M32-38
-6530467924877990071,F,28,F27-28
5348335896567054253,F,21,F23-
-8302178691154814067,F,23,F23-
3569295522533994694,M,20,M22-
830388878713079206,M,34,M32-38
1890935037410315070,M,20,M22-
-2873045399018464406,F,37,F33-42
-5649053137194090009,M,27,M27-28
-3206806498057748314,M,31,M29-31
4047031905086010678,M,51,M39+
7099891870231285616,M,23,M23-26
-3326332903334958489,F,20,F23-
-3386696419914685063,M,26,M23-26
-2126159867637857091,M,20,M22-
2316231941470339457,M,40,M39+
-3177871173025653842,M,20,M22-
2409313805157805406,F,48,F43+
-1315261595841815827,F,26,F24-26
-9099960067561012003,M,32,M32-38
8601961081770441308,M,32,M32-38
-4940585511732756459,F,39,F33-42
-4285037460278300923,M,25,M23-26
6646975260425591285,F,21,F23-
-4045567105698326033,M,22,M22-
3385174052427234295,F,24,F24-26
1462764847560357146,F,21,F23-
4560160439658085509,M,33,M32-38
-8476056963266741276,F,36,F33-42
-1563647501192038978,F,22,F23-
8470508236705225365,M,39,M39+
-5861824880690899451,F,32,F29-32
-504609785865158491,F,33,F33-42
6318585061042832656,F,31,F29-32
3968960087369922338,F,24,F24-26
-617181109264208974,F,51,F43+
8970488261781086744,M,21,M22-
-7654439795606924904,F,17,F23-
-5216587493248461713,F,24,F24-26
-2227399012384838067,M,23,M23-26
2703839915035418266,M,36,M32-38
8785616776557816145,F,33,F33-42
4523882000109072512,M,18,M22-
8253464092560872149,M,18,M22-
-5855682395884037807,M,18,M22-
-6522543470018495575,M,18,M22-
-3287819583289420946,M,29,M29-31
-8880636946413772275,M,36,M32-38
-7129868238211132342,F,25,F24-26
-1507832562155552726,M,27,M27-28
-5330791261025500444,M,27,M27-28
-9035558480855227815,M,33,M32-38
-2914588501954113039,F,37,F33-42
-4472536624863174455,M,34,M32-38
9068749495278778680,M,36,M32-38
988208950102888372,M,27,M27-28
-3920756211045815521,F,27,F27-28
9182713136458787888,F,27,F27-28
6225714673484709679,M,48,M39+
457357128855656815,M,26,M23-26
5312555769237937862,F,32,F29-32
7964073820472821086,F,24,F24-26
-7414880592248975637,M,46,M39+
6968578725116486586,M,27,M27-28
-3259346219242149171,F,28,F27-28
2506185170508212272,F,22,F23-
-930125262315504732,F,36,F33-42
