device_id,phone_brand,device_model
7761355070680550364,酷派,大神F1
-5264494733230612875,小米,MI 3
-6490374856095295011,小米,红米1S
-1538690969622964094,华为,荣耀畅玩4X
6903757417904313485,vivo,Y11
-5870921846178494204,OPPO,Find 7
3988647188485457377,OPPO,R3
3736963183559507851,小米,MI 3
-8488979939571790017,三星,Galaxy S4
6355299196220106853,努比亚,Z7 Mini
3953010772251736518,三星,Galaxy S2
6008324949679993547,小米,红米note
2493092738111384705,小米,MI 3
241638611529539933,小米,MI 3
-4021723247232958649,小米,MI 3
7066569107882543814,三星,黄金斗士A8
2582511881989376469,小米,红米note
7637443689979401992,三星,P700
8456496690429116429,小米,红米note
3801804465568940759,小米,MI 3
2526713432626181761,小米,MI 3
-5911563158424873552,vivo,Y27
1298686142508758034,小米,红米note
-8241422402621337986,三星,Galaxy Note 2
-3728360813660267657,小米,红米note
646089497912056159,华为,荣耀3X畅玩版
4738102769186198695,三星,Galaxy S3
1462866073816286193,vivo,X3T
-6559853462621614516,魅族,MX4
-287692788876941441,华为,畅享5
7964087897518068560,三星,Galaxy Note 3
-8200255814488701427,魅族,MX3
5513682178812861897,三星,Galaxy Note 3
-7176976869958716796,小米,红米note增强版
-5437800166896697936,OPPO,R823T
6887022478255219706,三星,Galaxy Trend 3
-6936625972415104076,三星,Galaxy S4
5819728073271397936,华为,荣耀3C
4259869405546229428,小米,MI 5
-5697730775201098450,小米,红米note
-7811917364935931539,联想 ,U795+
990501484900016437,三星,Galaxy Note 4
4355220843543543557,小米,红米1S
-8967487335424041871,小米,MI 3
2120470963194082498,vivo,Y17T
-1872001393673636989,华硕,ZenFone 2
-216963893087108106,华为,荣耀畅玩4
-6875853966426949239,小米,MI 4
9153616309557869476,小米,红米
6588403039259978353,魅族,MX4
-2987434471937862866,联想 ,U956
-7833698721222843642,酷派,F2
7734548836837932850,小米,MI 2S
-3041977284319854724,三星,Galaxy On7
3242174258411934458,LG,F320L
-4548680328900557879,三星,Galaxy S3
-8670897254402372614,锤子,T1
-4721867802265729903,华为,Y600-U00
-4677797501125314528,OPPO,N1 Mini
-3587915289301030646,小米,MI 3
7617212294856633520,LG,Nexus 5
-2960919644393885837,OPPO,R815T
5274269855212330309,vivo,Xperia Z2
6942154909545863868,HTC,One
-6868234105948575360,三星,Galaxy S4
-2130281998774012518,华为,Mate 7
1254152981360990207,三星,Galaxy S5
-7154229809682880012,三星,S7898
2940555259159593339,三星,IdeaTab A2207A-H
-556495492534180816,小米,红米note增强版
8593596864765078939,小米,红米note增强版
845030350533300789,华为,荣耀7
-5277175096343477116,小米,MI 2S
5678086563247679400,华为,Ascend G700
-1949132825748042435,华为,荣耀3C
-7908517673040974612,小米,红米
-6910888585477998648,小米,MI 2A
8001070798102860168,OPPO,R831T
1488062806358315439,小米,红米1S
2536641567440897009,华为,Mate 7
8166760792069576339,OPPO,R1
8970096641130324078,华为,Mate 7
-2905409060485958751,华为,荣耀3C
-7845529660273896824,华为,荣耀畅玩5X
-8499783135170330306,小米,MI 4
-2928778660612390560,华为,Ascend G7
-5856408003463774372,华为,G750-T20
-5505406134095291533,OPPO,R7s
1833751767791873545,小米,MI 2S
-7477244022680755389,小米,MI 1S
-3606397892081255618,华为,G660-L075
7921032511240749524,三星,Galaxy S4
2140161974583540300,魅族,MX2
-756978411990736446,小米,红米
2732991691363677846,小米,红米note
76841522500854271,小米,MI 4
1154602158776029043,小米,MI 2
-576224973439088412,华为,Ascend P7
-3051693301285680003,魅族,MX3
8265943760315943026,小米,红米note增强版
8427081453140965722,华为,荣耀3C
-4729749519205158457,小米,MI 3
7003102813610734093,三星,Galaxy S3 Mini
-4884789539097329163,酷派,F2
2032747162144654403,小米,MI 3
-1445157839347832156,努比亚,Z7 Max
3585779800078614665,HTC,One M9+
-648386862454861662,小米,红米note
4582627852921332481,小米,MI 4
-95160666346832377,华为,荣耀畅玩4
-8249736197215467956,华为,Ascend P7
-6423849089947124409,三星,Galaxy S3 Neo+
-8470598042595754892,魅族,MX3
195670234141920817,OPPO,1100
3934934395617094031,海信,HS-U978
374541942171642845,vivo,Y17W
-688384679897029571,魅族,MX4
-6788813608270554474,华为,荣耀7
8780646979494848927,波导,Doeasy E700
-1126922918555437164,vivo,X3L
-2116764314642297464,酷派,F2
2575606312561138518,小米,红米
3007781206416894901,三星,Galaxy S4
-4660239885158159246,HTC,Desire 816
2958644604163463844,小米,MI 2A
-2280982015175648905,vivo,Y22IL
102360710727082365,小米,MI 2A
6698561289832240945,vivo,X3S
-1715756303814926708,华为,麦芒3
1684955463337167316,小米,V182
1865480732945072123,酷派,F2
-8657137191584682458,大可乐,MC002
-1854659058494086514,OPPO,N1T
-6342091361441801053,三星,G3609
-1409017110446966176,三星,Galaxy S2
-6459776313772210102,三星,Galaxy Note 3
8820671633744451646,小米,红米note
-1738756243175387403,华为,荣耀7
5650298520506608062,小米,MI 4
-1428816299624322182,OPPO,U701T
5939961123372845270,锤子,T1
-8341188343274128107,三星,A708t
-5004075107340415356,小米,MI 3
-3540118286703429997,vivo,X1
-5106910168454923509,酷派,大神F1
-3391180200174775769,三星,Galaxy S3
-7119902149262024334,小米,红米2
8542978990179885498,酷派,7231
-416875316574314066,三星,Galaxy Note 3
3107889538272580996,小米,红米note
-8658051679941552414,小米,MI 2S
-4840425649402259571,三星,Galaxy Note 4
6010168893839786932,小米,红米note
-6815889873515140678,夏新,N828
-3976099373827367567,华为,荣耀畅玩5X
8902511290238290610,华为,荣耀3C畅玩版
-3576006344236746598,酷派,7296
-3435585275416564657,三星,Galaxy A5
3827300610714664746,小米,MI 3
5218111009185063119,华为,Ascend G7
6726602543294696512,OPPO,U707T
-6939228302640892469,艾优尼,U2
7745870724305619442,小米,红米note增强版
-2746087169296994320,OPPO,R1S
295406115511839466,华为,荣耀6
-1864551861342449709,三星,A630t
8242455799911391654,vivo,X5L
3154311369868579376,三星,Galaxy S4
-8887631923465956789,三星,Galaxy Note 2
7791995491743670214,华为,G610S
2610814523345543815,三星,Galaxy Note 3
2946371595441758074,欧博信,IVO 6600
1627809356262335067,三星,Galaxy S4
8950825775231567723,三星,Galaxy Note 3
-72651588395149062,小米,MI 3
3494320045167403481,vivo,X3T
-1484824985069814769,小米,红米note
-7167942060689595958,酷派,大神F2
1362107963409544583,OPPO,Find 5
7106475659061723860,小米,红米1S
9059573650334740359,三星,Galaxy S3
3956743805619993274,天语,T619
-4715930810267189961,华为,荣耀3X畅玩版
-7851196375760973162,小米,红米note
-2361162400189056748,小米,红米1S
-8634964792945591350,华为,Mate 7
-8020206164478660438,华硕,K012
3182461068564792567,小米,红米note
-8219240062227962343,小米,MI 3
6036029190554490182,三星,Galaxy Trend DUOS 2
749984110982441403,OPPO,R1S
-2412572766452638690,vivo,Xplay3S
4986891477794016217,小米,红米note
-673595964636567121,酷派,F2
-8932631236259728023,三星,Galaxy Grand 2
4531022220344008030,小米,红米note
-5664935775773480211,三星,A788t
-5116656739499156887,三星,Galaxy Note 2
-3226633591745075000,魅族,MX3
-5238148992490252051,小米,红米
1467624484401836650,小米,红米note
1987647093617412744,三星,S658t
-7184180202073151318,OPPO,R827T
5782792084842714618,华为,荣耀3X
244567840384137144,魅族,魅蓝NOTE
7843741201620768144,华为,Y325
-1232052872913191669,OPPO,R3
-4585267683546732644,vivo,Xshot
-5346258035533030239,酷派,大神F1
4423424017537078106,三星,Galaxy Grand 2
8853014698347829942,华为,荣耀3C
-4797556674555439555,华为,Ascend P7
2415182333023102809,OPPO,R819T
746685889649712139,TCL,ono
3151965348096033422,小米,MI 2S
-1868826242084087739,三星,Galaxy S4
379534590281894377,三星,Galaxy Grand 2
1117727652759324385,小米,红米1S
6211072885434268747,小米,红米
-956260863650913868,三星,Galaxy S4 Mini
2676199126850153079,海信,X8T
7870422093402263424,HTC,One
3962893373565569891,三星,Galaxy Note 3
1851596273644351442,OPPO,R7 Plus
-4527103339592284749,三星,Galaxy Note 3
-3115308473236169092,华为,Ascend P7
2030361603352799432,vivo,Xperia Z1
-5648112719842038734,vivo,Y20T
6771907932999725458,OPPO,R1S
5140904448830462645,华为,荣耀3C
3105247342772932345,vivo,Xplay3S
-5943328373724122165,vivo,X3T
-3657980878117934028,华为,荣耀3X畅玩版
5923877482422141182,小米,红米note
5945369975269774017,小米,MI 2S
-962918629373417812,小米,红米note增强版
-7700074909887129651,优米,UIMI3
-1668558797524371503,小米,红米1S
-4316927913788631799,vivo,Xperia C
-7812776169962265645,联想 ,V889D
-7451384357444873310,魅族,魅蓝2
-5109917924115829900,小米,MI 3
1442106616915966944,酷派,大神F2
-3968729478000783607,vivo,Xperia C
-161814613614572262,小米,MI 4
-4373421322426080252,vivo,Xperia Z1 炫彩版
-2076072596824775929,小米,红米1S
382734410695371882,小米,红米note
928816601807044778,魅族,MX4 Pro
-6917416520837049941,华为,荣耀6 Plus
5735663082948670194,小米,MI 3
522248761699495734,OPPO,R6007
-6916342866697773574,酷派,7270
-4693902837136193459,华为,G610S
-344020530166155422,三星,Galaxy S4
-4548821554032927811,HTC,T528w
3183893022530085478,小米,红米note
2951911150634484533,三星,Galaxy Note 3
3908020829916674236,小米,红米note
6425471757383707667,小米,红米note
-209142710662319283,三星,Galaxy Note 3
-2945791673291374299,小米,红米note
6655062958406199091,华为,荣耀6
6264787251672178262,三星,Galaxy Note 2
-8134248695960299111,三星,Galaxy Note 3
-8165579791386107689,三星,Galaxy Note 3
136752051036387855,OPPO,Find 7
1568462349133193763,华为,A199
-8398317070825713222,三星,Galaxy Note 2
-2943285630808852878,三星,A320t
1397571229867938399,酷派,大神F1
-1070972657101413195,华为,荣耀畅玩4
7786421727494843797,OPPO,X907
1786547650303978886,vivo,X5Max
-6941846423084287615,三星,Galaxy Note 3 Lite
2565039840046211822,小米,红米note增强版
6126251532458113681,TCL,么么哒3N
6521972324070664956,小米,M5
-5407470192012897839,三星,S7898
9136618849849090522,黑米,A5
2733678444366750771,小米,MI 3
-8295165661244106261,三星,Galaxy Note 3
4071802890204803245,小米,MI 4
-2463102612189225120,华为,Ascend P6
2271938459207887184,OPPO,R1S
-6235353971564878682,华为,荣耀畅玩4X
425516491270454408,酷派,大神F1
8956909548035574856,小米,红米1S
-6319354096203483123,vivo,Xperia Z3
6798782678132971613,小米,红米note
-4627055380067158214,三星,Galaxy Note 3
-7800329927107327410,vivo,X1ST
1592283354551217837,vivo,Y23L
697773254084556074,小米,红米note
6428044192831903533,三星,A656
-1481997220933315762,vivo,X3T
-3758671953780799960,小米,MI 2S
-9038623594440272552,酷派,8720L
629126742338365719,小米,MI 1S
-743685869075228662,小米,红米2
-5872710153212581178,华为,荣耀畅玩4X
976487643240611434,酷派,7295C
4297454567521745253,小米,MI 4
567479137000779390,三星,Galaxy Note 3
6588537674704212367,三星,Galaxy A7
3182126588974467142,小米,红米note增强版
-3502011305833219151,三星,Galaxy Core 4G
-8722187064711165242,小米,MI 4
-3883624033559264378,小米,红米note
-6327988337281266720,三星,Galaxy Premier
3752798044871338206,三星,Galaxy Grand DUOS
-8881307696594013134,vivo,X5L
7638599064576582640,三星,Galaxy Note 3
-2338342703985323876,魅族,MX3
-3833090739287744351,华为,荣耀6
1457880321987809337,华为,荣耀3C
1047343585317463408,华为,荣耀4A
-8300420438607994875,OPPO,N1 Mini
-3199748738210494004,魅族,MX2
-7774758923956662760,OPPO,R817T
-2255372323044728784,小米,MI 2S
-1340121708718626578,vivo,X5Max+
-4493806778380661403,小米,红米note
521126363562190161,三星,Galaxy S4
3740018471631181764,vivo,X5M
664740841818015428,小米,MI 2
-2791830799052669964,华为,荣耀畅玩4X
-7495305487247759720,vivo,X5V
4291857451484580989,魅族,MX2
-2320495037894641349,OPPO,Find 7
-3562543614254725893,三星,Galaxy Note 2
2568087180276922121,酷派,F2
1526091526293198505,小米,MI 2
6774045993497694670,小米,MI 3
3613637123733718727,小米,MI 3
-3503012350702104656,华为,荣耀6
2115318076588398721,vivo,Xperia S
5383816906984963127,华为,Mate 7
-6667997689179955637,三星,Galaxy Premier
-2241749216885470459,三星,S890
7072935210130772208,小米,红米note
3942385336441872252,三星,Galaxy Mega 5.8
-4662237062186040704,小米,MI 2
3892728194091787020,酷派,7295
-2508238372706337628,小米,红米note增强版
-4143708920129227407,小米,MI 3
5711667702907577603,华为,C8817E
2379815323166892726,vivo,Y13L
7817039525629187208,HTC,Desire 820
-7859159655081045388,三星,Galaxy Trend 2
-928533546252239647,酷派,F2
-5963823067869134670,小米,MI 4
1838145357750255157,三星,Galaxy S5
1627335211832089479,OPPO,U701
8289326892466179941,OPPO,R1C
3686174580223335270,vivo,Y11
4309098271996337255,vivo,Y13T
-2573109902709556925,vivo,S7I
7315422192320165868,三星,G3588V
5227884932037668423,三星,Galaxy Note 2
5299880329335113243,小米,MI 4
-6716953922163155294,三星,Galaxy A7
-5593318804805736275,OPPO,N1 Mini
1513402990297914172,魅族,魅蓝
1594577060950492592,三星,Galaxy S5
-843494558030429669,小米,MI 4
5446913796434345063,华为,荣耀畅玩4
-2397903544018665436,vivo,Y27
-2172929291589018044,联想 ,N818
2292278570116273295,vivo,Xplay
5526508138658517285,TCL,P360W
4246882640734663865,小米,MI 2S
750084535794521795,vivo,Xperia Z
8963362007458270484,小米,MI 4
-8117913930769301778,华为,荣耀3C
-1770384700187001813,三星,Galaxy S4
-5585200936988094485,小米,MI 4
2359893002417499678,华为,Y511-T00
4335523533167411251,魅族,魅蓝metal
4849958184098411060,华硕,T00G
-3030626769367083690,vivo,X5Max+
4618707529338593590,OPPO,R5
-9025350724196863533,华为,Y511-T00
5093742074652555674,小米,MI 2S
-8797691021835688059,三星,Galaxy Grand
-1363536758915420030,小米,MI 3
2665961451598990630,华为,Ascend G7
8350285013517101241,LG,G2
804805193693465712,小米,红米note增强版
7429258071058195011,三星,乐檬K3
-8249634630737555302,小米,红米
2754710660241572184,小米,MI 3
-1598479643162516484,三星,Galaxy Note 3 Lite
8961356252479340657,三星,Galaxy Ace DUOS
-6485836672533857324,三星,Galaxy A7
4293283801686084976,魅族,MX3
-2705157974586527890,vivo,Y11
-620541158859066662,华为,Ascend P7
-4307993308323975261,华为,荣耀畅玩4X
-3351624683730382017,小米,红米Note2
6088590117634925167,vivo,X5Max+
-8881071865742467804,三星,Galaxy Mega 5.8
-7912160713722339974,魅族,MX4
8616620808185032502,酷比,S1
7526676333218439445,vivo,Y23L
-8685993596029494695,酷派,大神Note
-5566171248535523313,小米,GN708W
2940446635257859,小米,红米note
8945346455457728894,联想 ,9180
128643396837185669,魅族,M031
3855677196437263301,OPPO,1100
-4412430760781595923,华为,荣耀畅玩4
-8835940663386007121,小米,MI 2S
-1910254921570139054,华为,荣耀3X畅玩版
-5138440888633893097,小米,MI 4
2074905044340885969,华为,荣耀3C
2263742067772898304,OPPO,N1T
-1272733380527207961,小米,MI 4
6717109601366242331,OPPO,Find 7
-8000936933295370392,华为,G520-T10
-3081493171613748689,OPPO,R1
-787299567739218720,华为,荣耀6
1448984403340112991,小米,MI 1S
3233451041635261986,小米,MI 4
9212688420052889253,大可乐,MC002
546948496711659404,三星,Galaxy Note 2
-704131746102884274,OPPO,R1
8777368182892232917,三星,Galaxy Win
437795667586899572,三星,A308t
-3506492913280937311,华为,荣耀6 Plus
4798795760541339992,三星,Galaxy S5
277743602017049158,三星,Galaxy Note 2
-15757824106214834,vivo,X5SL
-2687733317327024299,魅族,MX2
-4726029810751065202,OPPO,R1C
-4512443915942804499,魅族,MX4 Pro
-1570707258379526700,三星,Galaxy S3
3604623178633962965,小米,红米note
3257608970266724232,小米,X805
-3618005671050146527,小米,E3
3866558733117568257,OPPO,R831T
3237592021416649978,小米,MI 2S
-5121046692346245450,联想 ,U819
8619646577464241006,三星,Galaxy S3
-7452013791509397520,酷派,F2
7507601435221672574,三星,Galaxy S2
6142514733108863763,OPPO,N3
2713337369590018245,华为,Mate 7
5633362999771774821,vivo,X3T
6059294517157506736,联想 ,U960S3
-7059231770811417306,OPPO,R3
1784478932107217175,朵唯,D330
5499695773610044897,三星,S5830I
-2081069249332108357,魅族,MX3
6991217581094472148,易派,S300
-884913075114520634,优米,3
-3460744526753657058,小米,红米note
4115681559602790277,华为,荣耀6 Plus
-1308775335166214952,酷派,8089
-738460817257582275,三星,Galaxy S4
-5593685276638362691,三星,Galaxy S5
-2816817037498906128,三星,Galaxy Note 3
1149211885547251057,酷派,F2
-2217951254060140671,OPPO,R821T
-5407276285918236696,小米,MI 1S
-8480612723734037982,华为,麦芒3
-4271886632293997999,OPPO,R821T
3422982487102990350,小米,红米note
-1434732641350773900,三星,Galaxy S4
5116638273910281326,小米,MI 3
1559154148871806858,华为,G620-L75
-4112379879696988756,三星,G3588V
6227257023033060336,魅族,MX3
-4087789077399370230,华为,荣耀3X畅玩版
4294712173365484501,三星,Galaxy S5
5674687560961355447,华为,G610T
8318100346417416213,魅族,MX4
909805606703852504,三星,Galaxy Note 2
-7758228565061077464,三星,S7898
3564277380679420257,魅族,MX4 Pro
-868298306087995561,三星,A360t
70333084142575012,OPPO,R6007
7027393115319496113,vivo,Xplay3S
2892226852779695191,魅族,魅蓝NOTE
2046328821534201160,三星,Galaxy Mega 5.8
6570886983410640850,小米,红米note
-3029742704388474339,小米,红米2
-2229215059658200601,小米,MI 2A
8176285115241878502,酷派,F2
8950446696058091394,三星,Galaxy S4
-6536303909251882109,魅族,魅蓝NOTE
232974222026050735,联想 ,9180
7854213769826566742,小米,红米
6625638433380630595,华为,荣耀6 Plus
-7052719623154709360,魅族,魅蓝NOTE
-2719417216684824374,酷派,7231
-8842665602945971729,三星,Galaxy Win
-3089485152203599225,小米,MI 3
8926080003397864358,酷派,F2
5889153208118056610,联想 ,Q505T
-2727418002371401245,华为,荣耀3C
4340621461390523625,小米,红米note
-753294822914732594,小米,MI 2S
4501666440418139378,三星,Galaxy Note 2
4716680868101318501,TCL,么么哒
-8982483345024276838,华为,荣耀6
-8873943941834875391,魅族,魅蓝NOTE
620237021889294850,魅族,魅蓝NOTE
3049984886308102016,小米,红米2
-6734887247601947688,三星,Galaxy Ace 3
747339885826917436,LG,Nexus 4
-7819752637240265259,HTC,X920e
5315420797728508996,斐讯,C630Lw
-7481111111839195597,三星,Galaxy S5
6876559419219567719,OPPO,Find 7
2307084240739912766,OPPO,1107
7987487070655747087,努比亚,Z5S Mini
-152179712424610612,三星,Galaxy Note 3 Lite
6083697236620677838,三星,Galaxy A5
5480596875400361216,魅族,魅蓝NOTE
5916386736527873443,华为,荣耀6 Plus
-2185325955510604003,vivo,Y15
-5542082176454822534,小米,红米
-5893819325634715400,一加,One
-2548792178007897205,三星,Galaxy S4 Mini
-6937015453809011267,LG,Nexus 5
802027424614675518,小米,MI 4
-2723206092583772749,三星,Galaxy S5
6150135805542202405,三星,Galaxy Note 4
6769117680312896609,vivo,X1ST
-7131224815424806225,vivo,Y28L
5592921759066620039,三星,Galaxy A7
3032089151740683716,小米,红米2
8289429094150751335,华为,C8813Q
-6197086269594836460,三星,Galaxy Golden
6523783966420638287,vivo,S9
-8252988162122380514,魅族,魅蓝NOTE
-3357429859221668991,三星,Galaxy S3
2813305021353271025,三星,Galaxy S4
-5894771669941624844,vivo,Y17W
7094278252602686038,vivo,X3T
6602948032310346707,三星,Galaxy S4
-7562625658171595272,三星,Galaxy Note 3
9147031118565819657,小米,GN9002
3060584879818077300,三星,Galaxy S4
3529749153128960245,三星,Galaxy Note 3
1443261475326084685,联想 ,红牛V5
-2104546478889946588,OPPO,R830S
-1085340373626926419,华为,Ascend P6
-5900967777424086,小米,红米note
-4773515068897867765,小米,红米note
5396279965835259703,三星,Galaxy Note 2
-338820587238028066,三星,A828t
-7040419735772046536,酷派,F2
1287895872540699255,三星,K900
-3810087395037263146,小米,MI 2S
1730270929829160323,三星,Galaxy Fame
-1213841275813938160,三星,A828t
-4887865428247740590,优米,3
-8580645035778342156,华为,荣耀6
8048311625498258249,小米,红米note
-8455679284599097373,三星,Galaxy Trend 3
3045914440167180139,三星,Galaxy Trend DUOS 2
-3992203855182517551,三星,Galaxy S4
-7244312340475975813,天语,Touch 3
-8465496731756711783,小米,红米note增强版
3162535920545029920,酷派,5219
-2936379221235934137,OPPO,R831T
-1705853386860352968,OPPO,Ulike2
7016091516615621402,TCL,S838M
-5206071626947528008,vivo,X1ST
5562385415447276872,TCL,P301M
7870574782351789188,OPPO,R1S
-6228030316957777473,酷派,5311
-9131740773520376212,HTC,G11
4708207045074742022,小米,小米note
442842061129641625,酷派,Y80D
7440561806049121005,OPPO,N1 Mini
-2312190138851794610,小米,MI 4
-4795316098243003170,华为,荣耀3C
1213860188805889422,小米,F103
-1818469716373609187,小米,红米note
-1185379159962748782,三星,Galaxy S5
-217619740860068961,魅族,MX4
-2633925335346908339,小米,红米Note2
1529309126550940403,三星,A288t
-9170467932336441001,三星,Galaxy Note 3
8219504246911303095,酷派,大神F2
-4503122040569510916,小米,红米
-3994898127003853876,华为,荣耀6
7556404484487719976,酷派,7296
1745756692762237597,三星,Galaxy Core 4G
-5591111000574813219,三星,Galaxy S4
-6053135675500588406,小米,MI 2
6966911467278627341,联想 ,星星1号
-7270164288661976664,优购,:UOOGOUT1
-2432695779753983381,OPPO,R3
-6398939168659533923,酷派,5216D
8420487327228896575,vivo,Xperia Z2
-8809124949673635121,华为,荣耀3X畅玩版
2298740316089159587,华为,G610S
5132236745990365339,小米,MI 2C
5287617505108557314,vivo,X1
8155765162446080494,大Q,雷霆战机
2370078556693556797,小米,MI 2A
-4273746860044367715,小米,红米Note2
-6921635751638526189,小米,红米
-2780412525916380947,小米,MI 2S
2078553759784986483,vivo,X3T
-1692724522268171061,华为,荣耀6
-3676608890733516359,HTC,One
-6081433402683625480,三星,Galaxy S4
7511334634039982625,魅族,MX3
-823857771889445061,vivo,X1ST
1885740871710274486,小米,MI 2
6721639827938905415,华为,荣耀6
3349365100383043437,vivo,Y23L
8126705429026764843,vivo,X3L
-7030420875941736543,华为,Ascend P7
7599700821487729314,华为,Y320C
2628956328471920417,天语,Touch 3
7297909308198310891,小米,小米note
760747426901347146,vivo,Y17T
5411226830123898993,OPPO,R811
-4351890519068872481,三星,Galaxy J7
1228860663188709505,小米,MI 2S
-5313667596504368503,魅族,MX3
-3403884623959341405,华为,G521
381608027219091788,三星,乐檬K3
654728508713398359,华为,荣耀畅玩4
-4100224917420599573,魅族,MX4 Pro
207038927672406450,三星,Galaxy Note
-723445678960200893,三星,Galaxy S3
5267701271812819027,小米,MI 2S
5493444402853879135,vivo,Y11IT
8212814732554311876,OPPO,R1S
-1047613291607449053,小米,MI 2S
5007956106214358552,小米,MI 1S
4501243227397039693,OPPO,N1 Mini
-6508866801798304733,三星,Galaxy Note 2
-1450255145347871411,三星,Galaxy S3
4544535354761615347,vivo,Xperia C
6346923771124334911,华为,C8816
-4343277377568081738,小米,小米note
-5331833767904606559,三星,G3818
-3341027901881467525,三星,A388t
2431891918929135946,LG,P880
-7711079248123280338,三星,Galaxy Note 2
4480123053132395479,三星,Galaxy S2
-5493132290688405973,小米,红米note
3994728980740265067,三星,Galaxy Mega 5.8
6609086206465736857,vivo,Y28L
-6227669985539768725,小米,MI 2S
3968241257445868316,华为,荣耀3C
7530325050063235553,小米,MI 2S
2272379324542818095,三星,Galaxy Premier
76660669645375028,小米,MI 4
-545493082770787080,三星,A850
-6149783181774952898,vivo,X3L
-8379413119052153074,酷派,8730L
60010730812995794,小米,红米
-3769589950580664597,小米,MI 3
-836562373908025844,三星,Galaxy S4
-2895964209886728666,魅族,魅蓝NOTE
1808325866439188349,小米,MI 4
2604386424873031030,vivo,Xplay3S
3585296380238029388,vivo,X5L
-1474976378266851901,华为,荣耀6
-6220378726924613075,小米,ELIFE E7 Mini
-932905524614638692,华为,荣耀畅玩4
9037922939931523994,小米,MI 4
-852371106197248522,华为,荣耀3C
-1065553319625941359,三星,Galaxy Mega 5.8
5843623613840693191,酷派,F2
1250324840412132906,OPPO,R831T
570001624090048120,酷派,8190Q
7982084310706493591,E派,T7
-4686535720130055254,小米,MI 4
-773618787943357112,三星,Galaxy J3
6983425441209867207,华为,G620-L75
5195329621452682019,小米,MI 4
-4810052376261096234,小米,红米note
2678011592111146813,华为,荣耀3C
8561294073194381001,三星,Galaxy Note 3
6339746164229455458,华为,荣耀6 Plus
-917766988501839318,魅族,魅蓝NOTE
-7297023630847864259,华为,荣耀畅玩4X
1981017832428113473,vivo,X5SL
4159885124724654991,三星,Galaxy S4 Zoom
1789617692978561908,小米,红米note
-6187347318982012876,小米,MI 4
-2866827629890471356,OPPO,R1C
2601763675100663043,小米,MI 3
3972156928160079085,小米,MI 3
-3650852731987265648,小米,MI 4
4678477595364807929,小米,红米note增强版
-7136874385262867336,三星,Galaxy S4
-3012273801735093063,华为,荣耀畅玩4
-5827879494010891678,魅族,魅蓝NOTE
5450847761385095606,小米,红米
199883397471823014,华为,Mate 7
-4927507736563616909,联想 ,U818
-1617792118255990309,小米,红米
6646851420859366584,华为,荣耀3X畅玩版
2729388997594500827,三星,Galaxy S3
-5203432551509042093,魅族,MX3
-1730112584222778461,华为,荣耀3C
531549549081180202,华为,Mate 7
-8825021168407808993,vivo,Xplay
-6388768865037963350,华为,Mate 7
-7037166126184069421,三星,Galaxy Win Pro
5783967388688763107,华为,荣耀6 Plus
-1556033319511520261,小米,红米note
6059896134255442507,联想 ,Grand Memo 2
6493245577683474244,酷派,F2
2039585326364981411,魅族,MX3
5649797654440283487,华为,荣耀3C
2701781653965333107,vivo,X5Max+
5918919688279205108,魅族,魅蓝NOTE
-1159080186978211864,诺基亚,XL
-125301927607505191,华为,Y325
-4481185393957286034,三星,Galaxy Mega 2
-6336052478019780322,小米,红米note
-7993695046760561043,华为,Ascend G6
3620880592620064269,华为,荣耀6
5458322963979392898,小米,红米note
-2012231247296841430,vivo,Y17T
-4374937426777530990,小米,MI 4
-6046530961067993158,小米,MI 2
-1049771485724654213,小米,红米
6324724622965139311,OPPO,R3
-8837433484602999418,华为,Mate 7
-929231302007788442,华为,荣耀3C
-3456432849453628571,vivo,X3T
-3577644804811514105,小米,MI 4
-304665777846365300,小米,小米note
-2234324112650491697,三星,Galaxy Grand
-5773059331870951296,一加,One
3812202696072330656,小米,E6T
5728215235957809522,vivo,Y28L
20410840452840269,小米,MI 2S
-5678918121579612561,华为,荣耀3X畅玩版
6202227178995159675,小米,红米note
2416254521512255392,vivo,X3S
8694414350148569749,小米,红米note
-8916981455763969916,爱派尔,iPh-800
-2075202413593260151,OPPO,R6007
8540822893846307117,小米,MI 3
-83732598486977003,联想 ,U793
4810400390431779791,三星,Galaxy S4
-1159827018158619861,魅族,魅蓝NOTE
6994950338348579305,HTC,One
7052591887343260975,三星,Galaxy Grand Prime
-221913572778679261,魅族,魅蓝Note 2
8869855395663105115,OPPO,R7
8844531192872640889,酷派,F2
7091999214235574429,小米,MI 4
-161388074095828378,OPPO,1107
-8725135028561362186,酷派,F2
6380533208974894961,三星,Galaxy Win
5319107990658832292,vivo,X5SL
-259331933813590448,OPPO,R823T
4369245811267443860,海尔,HT-I860
-1480373172291611990,三星,Galaxy S6
1846205003223224333,小米,红米note
-2224298615095426267,小米,MI 1S
-1156792133021612030,vivo,Xperia SL
-3279399875739252516,联想 ,U807
-3090166955280575327,华为,荣耀3C
8814333595610742258,小米,MI 4
-8411509523644490499,米奇,M228-M51
7216398811393583651,爱派尔,iPh-800
53662432592077203,三星,Galaxy S4
-5952166089519252497,小米,红米note
-1411885084660085714,vivo,X1ST
-4935610406661994092,华为,Ascend P7
7268560844995864607,OPPO,Find 5
-5509537869428703935,HTC,One E8
-8763359522680232619,酷派,F2
-288954556529542396,三星,Galaxy S4
-8362898038865541403,小米,MI 4
4220877535973737175,三星,Galaxy S5
-2978482061475618060,魅族,MX2
